日期,收盘价,总市值,GDP,近十年分位数,总历史分位数
2007-02-07,2410.6,120330.84,219438.5,0.96652,0.96652
2007-02-08,2397.24,121342.62,219438.5,0.97327,0.97327
2007-02-11,2485.39,121033.44,219438.5,0.96889,0.96889
2007-02-12,2522.63,124491.77,219438.5,0.98448,0.98448
2007-02-13,2588.35,125672.15,219438.5,0.98673,0.98673
2007-02-14,2668.63,128867.13,219438.5,0.99558,0.99558
2007-02-15,2676.74,132917.72,219438.5,1.0,1.0
2007-02-25,2707.68,133419.58,219438.5,1.0,1.0
2007-02-26,2457.49,135440.72,219438.5,1.0,1.0
2007-02-27,2544.57,123743.52,219438.5,0.97155,0.97155
2007-02-28,2473.54,128775.02,219438.5,0.9869,0.9869
2007-03-01,2508.73,128537.87,219438.5,0.98257,0.98257
2007-03-04,2475.61,130114.34,219438.5,0.99348,0.99348
2007-03-05,2520.29,128212.41,219438.5,0.97614,0.97614
2007-03-06,2589.44,130583.09,219438.5,0.99351,0.99351
2007-03-07,2627.63,133215.71,219438.5,0.99568,0.99568
2007-03-08,2611.39,134687.74,219438.5,0.99784,0.99784
2007-03-11,2616.17,135064.54,219438.5,0.99785,0.99785
2007-03-12,2640.17,135895.14,219438.5,1.0,1.0
2007-03-13,2597.36,136508.05,219438.5,1.0,1.0
2007-03-14,2645.55,134161.45,219438.5,0.98932,0.98932
2007-03-15,2604.23,136227.99,219438.5,0.99787,0.99787
2007-03-18,2659.41,135249.45,219438.5,0.99149,0.99149
2007-03-19,2672.77,138876.17,219438.5,1.0,1.0
2007-03-20,2702.6,139815.89,219438.5,1.0,1.0
2007-03-21,2711.32,141062.97,219438.5,1.0,1.0
2007-03-22,2716.27,141663.94,219438.5,1.0,1.0
2007-03-25,2764.03,141982.03,219438.5,1.0,1.0
2007-03-26,2784.02,144301.48,219438.5,1.0,1.0
2007-03-27,2797.65,145057.15,219438.5,1.0,1.0
2007-03-28,2783.3,146404.94,219438.5,1.0,1.0
2007-03-29,2781.78,147332.71,219438.5,1.0,1.0
2007-04-01,2850.11,146896.91,219438.5,0.99792,0.99792
2007-04-02,2888.11,150108.27,219438.5,1.0,1.0
2007-04-03,2911.82,151956.19,219438.5,1.0,1.0
2007-04-04,2945.05,152108.98,219438.5,1.0,1.0
2007-04-05,2972.01,153499.29,219438.5,1.0,1.0
2007-04-08,3038.17,154007.19,219438.5,1.0,1.0
2007-04-09,3081.57,157436.48,219438.5,1.0,1.0
2007-04-10,3121.32,159611.28,219438.5,1.0,1.0
2007-04-11,3176.44,161867.14,219438.5,1.0,1.0
2007-04-12,3169.23,163772.92,219438.5,1.0,1.0
2007-04-15,3256.0,163382.06,219438.5,0.99796,0.99796
2007-04-16,3283.6,167049.87,219438.5,1.0,1.0
2007-04-17,3304.5,168052.75,219438.5,1.0,1.0
2007-04-18,3150.3,168795.11,219438.5,1.0,1.0
2007-04-19,3289.28,161120.49,219438.5,0.98785,0.98785
2007-04-22,3431.32,167550.78,219438.5,0.99596,0.99596
2007-04-23,3445.2,173735.68,219438.5,1.0,1.0
2007-04-24,3448.28,173822.2,219438.5,1.0,1.0
2007-04-25,3493.58,174713.88,219438.5,1.0,1.0
2007-04-26,3470.52,176715.54,219438.5,1.0,1.0
2007-04-29,3558.71,179719.34,219438.5,1.0,1.0
2007-05-07,3686.03,184391.57,219438.5,1.0,1.0
2007-05-08,3701.28,189769.55,219438.5,1.0,1.0
2007-05-09,3724.51,192827.14,219438.5,1.0,1.0
2007-05-10,3702.61,194539.31,219438.5,1.0,1.0
2007-05-13,3734.42,193217.91,219438.5,0.99802,0.99802
2007-05-14,3604.64,194384.0,219438.5,0.99802,0.99802
2007-05-15,3700.29,194176.91,219438.5,0.99606,0.99606
2007-05-16,3778.61,198173.77,219438.5,1.0,1.0
2007-05-17,3776.63,201290.41,219438.5,1.0,1.0
2007-05-20,3831.44,200807.39,219438.5,0.99804,0.99804
2007-05-21,3870.49,203022.6,219438.5,1.0,1.0
2007-05-22,3938.95,205209.94,219438.5,1.0,1.0
2007-05-23,3919.75,208583.22,219438.5,1.0,1.0
2007-05-24,3985.25,207716.52,219438.5,0.99805,0.99805
2007-05-27,4072.58,209221.79,219438.5,1.0,1.0
2007-05-28,4168.29,213776.21,219438.5,1.0,1.0
2007-05-29,3886.46,217267.88,219438.5,1.0,1.0
2007-05-30,3927.95,203103.0,219438.5,0.98842,0.98842
2007-05-31,3803.95,205521.27,219438.5,0.99037,0.99037
2007-06-03,3511.43,199610.33,219438.5,0.97885,0.97885
2007-06-04,3634.63,183174.52,219438.5,0.96161,0.96161
2007-06-05,3677.58,187866.14,219438.5,0.9636,0.9636
2007-06-06,3802.3,188846.13,219438.5,0.96367,0.96367
2007-06-07,3837.87,194563.39,219438.5,0.97519,0.97519
2007-06-10,3931.86,196057.99,219438.5,0.97524,0.97524
2007-06-11,4036.11,200267.87,219438.5,0.97909,0.97909
2007-06-12,4118.27,204102.31,219438.5,0.98672,0.98672
2007-06-13,4075.82,209364.1,219438.5,0.99621,0.99621
2007-06-14,4099.38,206489.86,219438.5,0.98866,0.98866
2007-06-17,4227.57,207182.57,219438.5,0.98868,0.98868
2007-06-18,4253.0,213290.74,219438.5,0.99623,0.99623
2007-06-19,4157.6,214389.21,219438.5,0.99812,0.99812
2007-06-20,4197.28,209946.04,219438.5,0.9925,0.9925
2007-06-21,4051.43,212116.0,219438.5,0.99251,0.99251
2007-06-24,3877.59,205061.59,219438.5,0.97383,0.97383
2007-06-25,3928.21,197310.8,219438.5,0.95709,0.95709
2007-06-26,4040.48,200451.23,219438.5,0.96276,0.96276
2007-06-27,3858.52,205965.35,219438.5,0.9777,0.9777
2007-06-28,3764.08,197412.26,219438.5,0.95362,0.95362
2007-07-01,3757.66,194038.32,219438.5,0.94074,0.94074
2007-07-02,3832.23,194551.1,219438.5,0.9464,0.9464
2007-07-03,3743.58,197935.5,219438.5,0.95387,0.95387
2007-07-04,3537.43,193785.45,219438.5,0.93554,0.93554
2007-07-05,3710.28,183582.51,219438.5,0.92279,0.92279
2007-07-08,3821.3,192063.35,219438.5,0.93028,0.93028
2007-07-09,3775.62,197346.86,219438.5,0.95055,0.95055
2007-07-10,3789.87,195443.3,219438.5,0.94516,0.94516
2007-07-11,3816.92,196286.38,219438.5,0.94708,0.94708
2007-07-12,3820.12,199252.12,219438.5,0.95628,0.95628
2007-07-15,3697.97,199018.01,219438.5,0.95455,0.95455
2007-07-16,3789.65,194405.15,219438.5,0.93285,0.93285
2007-07-17,3807.57,198245.92,219438.5,0.9529,0.9529
2007-07-18,3807.0,199714.53,219438.5,0.95841,0.95841
2007-07-19,3971.88,199809.42,219438.5,0.95848,0.95848
2007-07-22,4156.72,207357.02,219438.5,0.98198,0.98198
2007-07-23,4161.35,215444.78,219438.5,0.9982,0.9982
2007-07-24,4255.46,215397.15,219438.5,0.99641,0.99641
2007-07-25,4303.19,221322.94,219438.5,1.0,1.0
2007-07-26,4307.14,222611.13,219438.5,1.0,1.0
2007-07-29,4410.3,222955.42,219438.5,1.0,1.0
2007-07-30,4460.56,227819.56,219438.5,1.0,1.0
2007-07-31,4290.48,229501.66,219438.5,1.0,1.0
2007-08-01,4436.19,221006.59,219438.5,0.99112,0.99112
2007-08-02,4598.38,227005.2,219438.5,0.99645,0.99645
2007-08-05,4703.98,234714.06,219438.5,1.0,1.0
2007-08-06,4724.55,238304.26,219438.5,1.0,1.0
2007-08-07,4668.09,239306.29,219438.5,1.0,1.0
2007-08-08,4777.29,239780.76,219438.5,1.0,1.0
2007-08-09,4726.68,244328.71,219438.5,1.0,1.0
2007-08-12,4721.19,243596.56,219438.5,0.99825,0.99825
2007-08-13,4795.57,246801.23,219438.5,1.0,1.0
2007-08-14,4798.75,249582.9,219438.5,1.0,1.0
2007-08-15,4721.94,249256.35,219438.5,0.99825,0.99825
2007-08-16,4626.58,244782.03,219438.5,0.99477,0.99477
2007-08-19,4885.43,239594.67,219438.5,0.98783,0.98783
2007-08-20,4972.71,251960.22,219438.5,1.0,1.0
2007-08-21,5051.69,254782.56,219438.5,1.0,1.0
2007-08-22,5135.93,256471.54,219438.5,1.0,1.0
2007-08-23,5217.58,259338.99,219438.5,1.0,1.0
2007-08-26,5243.15,263211.47,219438.5,1.0,1.0
2007-08-27,5251.77,266029.71,219438.5,1.0,1.0
2007-08-28,5171.82,268292.63,219438.5,1.0,1.0
2007-08-29,5241.23,263695.85,219438.5,0.99657,0.99657
2007-08-30,5296.81,266906.77,219438.5,0.99829,0.99829
2007-09-02,5419.17,269692.22,219438.5,1.0,1.0
2007-09-03,5360.33,274835.25,219438.5,1.0,1.0
2007-09-04,5363.25,273084.33,219438.5,0.9983,0.9983
2007-09-05,5412.04,274114.65,219438.5,0.9983,0.9983
2007-09-06,5294.8,278087.31,219438.5,1.0,1.0
2007-09-09,5377.22,272165.22,219438.5,0.99322,0.99322
2007-09-10,5124.09,276159.61,219438.5,0.99831,0.99831
2007-09-11,5202.86,263384.34,219438.5,0.98142,0.98142
2007-09-12,5349.97,266677.52,219438.5,0.98482,0.98482
2007-09-13,5397.28,272227.26,219438.5,0.99158,0.99158
2007-09-16,5498.91,274567.57,219438.5,0.99496,0.99496
2007-09-17,5476.84,280148.0,219438.5,1.0,1.0
2007-09-18,5419.27,280631.06,219438.5,1.0,1.0
2007-09-19,5494.91,280368.89,219438.5,0.99833,0.99833
2007-09-20,5468.1,285290.53,219438.5,1.0,1.0
2007-09-23,5513.9,284643.85,219438.5,0.99833,0.99833
2007-09-24,5454.61,286317.29,219438.5,1.0,1.0
2007-09-25,5361.02,303332.27,219438.5,1.0,1.0
2007-09-26,5427.66,298816.73,219438.5,0.99834,0.99834
2007-09-27,5580.81,304621.98,219438.5,1.0,1.0
2007-10-07,5653.14,314147.25,219438.5,1.0,1.0
2007-10-08,5675.93,322268.39,219438.5,1.0,1.0
2007-10-09,5685.76,337527.31,219438.5,1.0,1.0
2007-10-10,5760.08,341592.18,219438.5,1.0,1.0
2007-10-11,5737.22,350395.82,219438.5,1.0,1.0
2007-10-14,5821.45,350695.82,219438.5,1.0,1.0
2007-10-15,5877.2,355740.54,219438.5,1.0,1.0
2007-10-16,5824.12,359437.42,219438.5,1.0,1.0
2007-10-17,5615.75,355729.28,219438.5,0.99674,0.99674
2007-10-18,5614.06,343507.3,219438.5,0.99186,0.99186
2007-10-21,5472.68,343417.28,219438.5,0.99024,0.99024
2007-10-22,5540.09,334018.0,219438.5,0.98539,0.98539
2007-10-23,5588.01,340345.38,219438.5,0.98703,0.98703
2007-10-24,5333.79,343521.58,219438.5,0.99191,0.99191
2007-10-25,5394.81,328217.9,219438.5,0.98061,0.98061
2007-10-28,5508.36,330132.24,219438.5,0.98065,0.98065
2007-10-29,5596.07,339530.67,219438.5,0.9839,0.9839
2007-10-30,5688.54,349177.66,219438.5,0.99196,0.99196
2007-10-31,5605.23,353251.35,219438.5,0.99518,0.99518
2007-11-01,5472.93,351184.61,219438.5,0.99359,0.99359
2007-11-04,5360.31,343270.72,219438.5,0.9824,0.9824
2007-11-05,5317.55,415324.57,219438.5,1.0,1.0
2007-11-06,5350.63,402911.17,219438.5,0.99841,0.99841
2007-11-07,5093.67,407684.14,219438.5,0.99841,0.99841
2007-11-08,5040.52,388619.92,219438.5,0.99523,0.99523
2007-11-11,4978.25,387699.99,219438.5,0.99365,0.99365
2007-11-12,4939.24,377841.62,219438.5,0.99208,0.99208
2007-11-13,5145.89,376562.42,219438.5,0.99051,0.99051
2007-11-14,5081.11,394485.47,219438.5,0.99526,0.99526
2007-11-15,5007.66,390402.57,219438.5,0.99369,0.99369
2007-11-18,4994.42,388942.36,219438.5,0.99213,0.99213
2007-11-19,5069.38,386207.66,219438.5,0.98742,0.98742
2007-11-20,4997.62,389049.17,219438.5,0.99215,0.99215
2007-11-21,4772.62,383196.04,219438.5,0.98433,0.98433
2007-11-22,4856.16,366293.93,219438.5,0.97966,0.97966
2007-11-25,4800.08,370294.15,219438.5,0.97969,0.97969
2007-11-26,4711.15,365159.98,219438.5,0.9766,0.9766
2007-11-27,4648.75,358676.45,219438.5,0.97352,0.97352
2007-11-28,4842.07,354084.34,219438.5,0.9689,0.9689
2007-11-29,4737.41,368863.46,219438.5,0.97826,0.97826
2007-12-02,4772.67,359816.26,219438.5,0.97364,0.97364
2007-12-03,4829.21,362011.96,219438.5,0.97368,0.97368
2007-12-04,4965.95,365375.45,219438.5,0.97527,0.97527
2007-12-05,4971.06,375012.04,219438.5,0.97994,0.97994
2007-12-06,5041.35,374203.14,219438.5,0.97843,0.97843
2007-12-09,5133.56,378905.26,219438.5,0.98308,0.98308
2007-12-10,5140.0,384296.59,219438.5,0.98464,0.98464
2007-12-11,5077.39,384476.62,219438.5,0.98466,0.98466
2007-12-12,4884.3,380394.06,219438.5,0.98009,0.98009
2007-12-13,4977.65,369962.22,219438.5,0.96942,0.96942
2007-12-16,4857.29,373892.92,219438.5,0.97099,0.97099
2007-12-17,4829.91,364238.53,219438.5,0.96037,0.96037
2007-12-18,4946.28,361882.61,219438.5,0.95738,0.95738
2007-12-19,5037.19,370482.83,219438.5,0.9696,0.9696
2007-12-20,5101.85,377696.86,219438.5,0.97572,0.97572
2007-12-23,5207.13,382321.51,219438.5,0.9803,0.9803
2007-12-24,5216.81,391456.0,219438.5,0.99395,0.99395
2007-12-25,5265.03,392894.94,219438.5,0.99396,0.99396
2007-12-26,5367.53,395879.09,219438.5,0.99548,0.99548
2007-12-27,5338.27,402675.85,219438.5,0.99548,0.99548
2008-01-01,5385.1,400233.54,270232.3,0.91278,0.91278
2008-01-02,5422.03,402069.25,270232.3,0.91291,0.91291
2008-01-03,5483.65,405394.11,270232.3,0.91454,0.91454
2008-01-06,5556.59,408634.45,270232.3,0.91617,0.91617
2008-01-07,5528.05,410913.33,270232.3,0.91629,0.91629
2008-01-08,5613.76,410422.03,270232.3,0.91493,0.91493
2008-01-09,5672.15,414623.62,270232.3,0.91803,0.91803
2008-01-10,5699.15,416544.89,270232.3,0.91964,0.91964
2008-01-13,5731.76,418887.0,270232.3,0.92125,0.92125
2008-01-14,5696.45,420100.93,270232.3,0.92285,0.92285
2008-01-15,5505.72,416455.27,270232.3,0.91556,0.91556
2008-01-16,5365.62,405138.86,270232.3,0.90237,0.90237
2008-01-17,5414.47,394677.58,270232.3,0.89513,0.89513
2008-01-20,5145.73,397278.04,270232.3,0.89676,0.89676
2008-01-21,4753.87,377251.71,270232.3,0.89102,0.89102
2008-01-22,4975.11,349608.01,270232.3,0.88088,0.88088
2008-01-23,5027.21,360947.58,270232.3,0.88546,0.88546
2008-01-24,5077.43,362270.6,270232.3,0.88563,0.88563
2008-01-27,4731.88,365851.82,270232.3,0.8858,0.8858
2008-01-28,4762.08,339700.13,270232.3,0.86842,0.86842
2008-01-29,4710.65,342233.1,270232.3,0.87007,0.87007
2008-01-30,4620.4,339509.62,270232.3,0.86589,0.86589
2008-01-31,4571.94,336174.17,270232.3,0.85881,0.85881
2008-02-03,4950.12,334698.33,270232.3,0.85465,0.85465
2008-02-04,4921.83,361714.09,270232.3,0.88389,0.88389
2008-02-12,4816.08,356939.46,270232.3,0.88116,0.88116
2008-02-13,4880.25,348941.86,270232.3,0.8741,0.8741
2008-02-14,4813.31,353844.25,270232.3,0.88006,0.88006
2008-02-17,4910.99,349730.23,270232.3,0.87446,0.87446
2008-02-18,5020.75,355426.1,270232.3,0.8804,0.8804
2008-02-19,4908.72,362853.35,270232.3,0.88633,0.88633
2008-02-20,4876.03,355548.15,270232.3,0.87931,0.87931
2008-02-21,4702.24,352799.31,270232.3,0.87518,0.87518
2008-02-24,4519.78,341077.35,270232.3,0.85817,0.85817
2008-02-25,4515.53,327652.17,270232.3,0.83548,0.83548
2008-02-26,4639.77,330739.55,270232.3,0.84,0.84
2008-02-27,4622.06,338580.38,270232.3,0.85307,0.85307
2008-02-28,4674.55,336310.32,270232.3,0.84758,0.84758
2008-03-02,4790.74,340163.77,270232.3,0.85775,0.85775
2008-03-03,4671.15,347160.79,270232.3,0.86648,0.86648
2008-03-04,4628.72,339366.85,270232.3,0.85106,0.85106
2008-03-05,4685.03,336232.81,270232.3,0.84136,0.84136
2008-03-06,4621.69,341297.29,270232.3,0.85856,0.85856
2008-03-09,4431.59,336522.03,270232.3,0.84322,0.84322
2008-03-10,4441.18,325731.7,270232.3,0.82228,0.82228
2008-03-11,4309.65,328005.39,270232.3,0.82535,0.82535
2008-03-12,4198.96,320551.18,270232.3,0.81575,0.81575
2008-03-13,4157.87,312626.27,270232.3,0.81039,0.81039
2008-03-16,3965.28,311489.96,270232.3,0.80926,0.80926
2008-03-17,3763.95,299344.82,270232.3,0.79832,0.79832
2008-03-18,3888.86,286294.53,270232.3,0.79021,0.79021
2008-03-19,4001.83,293957.65,270232.3,0.7933,0.7933
2008-03-20,4037.83,298145.07,270232.3,0.79777,0.79777
2008-03-23,3857.09,298155.63,270232.3,0.79805,0.79805
2008-03-24,3905.77,285528.97,270232.3,0.78581,0.78581
2008-03-25,3914.37,286675.15,270232.3,0.7875,0.7875
2008-03-26,3748.92,285488.68,270232.3,0.78363,0.78363
2008-03-27,3918.16,270677.81,270232.3,0.77285,0.77285
2008-03-30,3790.53,283688.26,270232.3,0.78285,0.78285
2008-03-31,3582.86,275222.17,270232.3,0.77762,0.77762
2008-04-01,3547.98,263670.96,270232.3,0.76414,0.76414
2008-04-02,3650.7,264649.48,270232.3,0.76584,0.76584
2008-04-06,3845.82,272285.75,270232.3,0.77304,0.77304
2008-04-07,3891.06,284249.25,270232.3,0.78434,0.78434
2008-04-08,3688.13,285641.95,270232.3,0.78738,0.78738
2008-04-09,3754.72,270646.78,270232.3,0.76712,0.76712
2008-04-10,3783.73,275533.99,270232.3,0.77702,0.77702
2008-04-13,3536.33,277417.02,270232.3,0.77732,0.77732
2008-04-14,3583.3,261545.0,270232.3,0.75307,0.75307
2008-04-15,3494.02,265693.66,270232.3,0.76294,0.76294
2008-04-16,3386.63,261016.92,270232.3,0.74966,0.74966
2008-04-17,3272.5,255989.32,270232.3,0.74321,0.74321
2008-04-20,3267.55,245750.77,270232.3,0.71777,0.71777
2008-04-21,3296.28,247375.04,270232.3,0.72629,0.72629
2008-04-22,3453.73,249844.95,270232.3,0.72801,0.72801
2008-04-23,3774.5,260424.88,270232.3,0.75,0.75
2008-04-24,3803.07,284480.09,270232.3,0.78677,0.78677
2008-04-27,3729.15,284998.57,270232.3,0.78706,0.78706
2008-04-28,3776.94,278902.89,270232.3,0.77793,0.77793
2008-04-29,3959.12,282465.79,270232.3,0.78091,0.78091
2008-05-04,4055.78,295521.32,270232.3,0.80268,0.80268
2008-05-05,4010.89,300956.33,270232.3,0.80965,0.80965
2008-05-06,3821.32,298185.0,270232.3,0.80455,0.80455
2008-05-07,3925.04,285790.82,270232.3,0.78877,0.78877
2008-05-08,3878.92,291813.89,270232.3,0.79306,0.79306
2008-05-11,3904.92,288282.45,270232.3,0.79067,0.79067
2008-05-12,3851.69,289709.9,270232.3,0.79228,0.79228
2008-05-13,3975.78,285056.67,270232.3,0.78059,0.78059
2008-05-14,3948.09,293035.9,270232.3,0.79416,0.79416
2008-05-15,3936.12,291206.55,270232.3,0.79178,0.79178
2008-05-18,3914.07,290172.32,270232.3,0.79073,0.79073
2008-05-19,3710.82,288507.16,270232.3,0.78704,0.78704
2008-05-20,3783.05,275296.71,270232.3,0.7609,0.7609
2008-05-21,3711.44,282607.56,270232.3,0.76913,0.76913
2008-05-22,3675.15,277993.22,270232.3,0.76285,0.76285
2008-05-25,3559.22,277233.74,270232.3,0.76053,0.76053
2008-05-26,3576.2,268948.07,270232.3,0.74639,0.74639
2008-05-27,3676.23,269976.53,270232.3,0.74672,0.74672
2008-05-28,3580.87,276732.62,270232.3,0.76016,0.76016
2008-05-29,3611.33,271942.96,270232.3,0.74869,0.74869
2008-06-01,3625.83,274239.11,270232.3,0.75425,0.75425
2008-06-02,3614.11,276097.36,270232.3,0.75979,0.75979
2008-06-03,3546.92,274518.49,270232.3,0.75359,0.75359
2008-06-04,3512.14,269577.6,270232.3,0.74089,0.74089
2008-06-05,3489.5,268158.72,270232.3,0.73862,0.73862
2008-06-09,3206.56,266567.16,270232.3,0.73636,0.73636
2008-06-10,3140.3,245800.35,270232.3,0.68742,0.68742
2008-06-11,3084.63,241584.25,270232.3,0.67358,0.67358
2008-06-12,2979.12,236988.08,270232.3,0.65718,0.65718
2008-06-15,2952.24,229676.97,270232.3,0.65116,0.65116
2008-06-16,2842.68,229496.21,270232.3,0.65032,0.65032
2008-06-17,2991.27,222886.31,270232.3,0.64562,0.64562
2008-06-18,2773.08,234230.44,270232.3,0.65637,0.65637
2008-06-19,2849.67,219152.94,270232.3,0.64267,0.64267
2008-06-22,2789.94,225133.83,270232.3,0.6457,0.6457
2008-06-23,2851.91,220033.04,270232.3,0.64231,0.64231
2008-06-24,2969.54,223715.51,270232.3,0.64533,0.64533
2008-06-25,2980.91,231689.83,270232.3,0.65473,0.65473
2008-06-26,2816.02,231611.71,270232.3,0.6539,0.6539
2008-06-29,2791.82,219288.58,270232.3,0.63903,0.63903
2008-06-30,2698.35,218147.22,270232.3,0.63694,0.63694
2008-07-01,2699.6,211682.94,270232.3,0.63104,0.63104
2008-07-02,2760.61,211854.83,270232.3,0.63151,0.63151
2008-07-03,2741.85,216088.52,270232.3,0.63579,0.63579
2008-07-06,2882.76,213745.39,270232.3,0.63118,0.63118
2008-07-07,2901.84,223561.96,270232.3,0.64557,0.64557
2008-07-08,3015.13,225267.96,270232.3,0.64855,0.64855
2008-07-09,2973.73,233736.63,270232.3,0.66162,0.66162
2008-07-10,2953.5,230460.37,270232.3,0.65448,0.65448
2008-07-13,2975.87,228767.47,270232.3,0.65113,0.65113
2008-07-14,2852.98,230579.2,270232.3,0.65535,0.65535
2008-07-15,2745.6,222585.29,270232.3,0.63945,0.63945
2008-07-16,2718.07,216270.1,270232.3,0.63112,0.63112
2008-07-17,2815.46,214835.64,270232.3,0.62782,0.62782
2008-07-20,2911.05,222043.59,270232.3,0.63955,0.63955
2008-07-21,2904.74,228777.93,270232.3,0.6525,0.6525
2008-07-22,2883.32,227704.24,270232.3,0.65044,0.65044
2008-07-23,2977.36,227135.5,270232.3,0.64963,0.64963
2008-07-24,2939.2,232816.53,270232.3,0.66376,0.66376
2008-07-27,2960.85,229524.09,270232.3,0.65423,0.65423
2008-07-28,2905.63,232367.74,270232.3,0.66211,0.66211
2008-07-29,2884.38,228203.96,270232.3,0.64888,0.64888
2008-07-30,2805.21,227326.06,270232.3,0.64684,0.64684
2008-07-31,2840.79,222294.25,270232.3,0.63366,0.63366
2008-08-03,2773.15,224567.04,270232.3,0.63906,0.63906
2008-08-04,2703.08,219737.18,270232.3,0.6284,0.6284
2008-08-05,2721.69,215444.55,270232.3,0.62022,0.62022
2008-08-06,2720.44,217772.29,270232.3,0.62438,0.62438
2008-08-07,2591.46,218327.26,270232.3,0.62608,0.62608
2008-08-10,2456.81,208340.81,270232.3,0.60934,0.60934
2008-08-11,2444.16,197784.24,270232.3,0.59877,0.59877
2008-08-12,2444.67,196983.73,270232.3,0.59804,0.59804
2008-08-13,2443.51,196024.3,270232.3,0.59608,0.59608
2008-08-14,2447.61,195183.48,270232.3,0.59535,0.59535
2008-08-17,2313.4,195965.88,270232.3,0.59585,0.59585
2008-08-18,2348.47,185824.28,270232.3,0.5878,0.5878
2008-08-19,2532.94,187816.69,270232.3,0.59074,0.59074
2008-08-20,2443.98,202002.48,270232.3,0.60706,0.60706
2008-08-21,2404.93,194750.09,270232.3,0.59417,0.59417
2008-08-24,2400.55,192624.15,270232.3,0.59223,0.59223
2008-08-25,2331.53,193161.39,270232.3,0.59273,0.59273
2008-08-26,2325.29,188240.82,270232.3,0.58838,0.58838
2008-08-27,2335.86,187707.98,270232.3,0.58646,0.58646
2008-08-28,2391.64,188553.04,270232.3,0.58937,0.58937
2008-08-31,2309.17,192434.2,270232.3,0.59228,0.59228
2008-09-01,2285.41,186454.21,270232.3,0.58193,0.58193
2008-09-02,2245.96,184868.29,270232.3,0.58002,0.58002
2008-09-03,2251.15,182556.58,270232.3,0.57813,0.57813
2008-09-04,2183.43,182632.04,270232.3,0.57863,0.57863
2008-09-07,2126.52,176606.42,270232.3,0.57074,0.57074
2008-09-08,2139.14,172247.76,270232.3,0.56647,0.56647
2008-09-09,2143.18,172419.1,270232.3,0.56699,0.56699
2008-09-10,2072.13,172742.32,270232.3,0.5675,0.5675
2008-09-11,2077.85,167075.54,270232.3,0.55847,0.55847
2008-09-15,2000.65,167146.21,270232.3,0.559,0.559
2008-09-16,1929.13,159578.66,270232.3,0.54405,0.54405
2008-09-17,1895.99,154288.15,270232.3,0.53151,0.53151
2008-09-18,2073.11,151670.86,270232.3,0.52613,0.52613
2008-09-21,2207.61,166025.23,270232.3,0.55516,0.55516
2008-09-22,2123.48,178306.37,270232.3,0.57701,0.57701
2008-09-23,2138.85,174890.51,270232.3,0.57396,0.57396
2008-09-24,2223.53,175721.44,270232.3,0.57447,0.57447
2008-09-25,2243.66,181898.92,270232.3,0.58323,0.58323
2008-10-05,2128.7,181845.23,270232.3,0.58255,0.58255
2008-10-06,2102.45,172455.4,270232.3,0.56655,0.56655
2008-10-07,2022.88,171404.91,270232.3,0.56235,0.56235
2008-10-08,1995.3,165962.22,270232.3,0.54994,0.54994
2008-10-09,1906.96,164431.97,270232.3,0.54695,0.54695
2008-10-12,1985.49,158141.97,270232.3,0.53107,0.53107
2008-10-13,1934.62,164031.86,270232.3,0.5445,0.5445
2008-10-14,1914.36,159876.28,270232.3,0.53918,0.53918
2008-10-15,1820.9,158438.58,270232.3,0.53271,0.53271
2008-10-16,1833.26,151405.93,270232.3,0.51575,0.51575
2008-10-19,1896.73,152962.9,270232.3,0.52098,0.52098
2008-10-20,1881.41,156559.76,270232.3,0.52736,0.52736
2008-10-21,1833.32,155452.46,270232.3,0.52674,0.52674
2008-10-22,1834.78,150933.32,270232.3,0.51336,0.51336
2008-10-23,1781.6,149309.75,270232.3,0.50812,0.50812
2008-10-26,1654.67,146429.02,270232.3,0.50058,0.50058
2008-10-27,1705.82,137390.86,270232.3,0.49074,0.49074
2008-10-28,1658.22,141277.2,270232.3,0.49249,0.49249
2008-10-29,1697.66,137105.13,270232.3,0.48961,0.48961
2008-10-30,1663.66,140509.53,270232.3,0.4925,0.4925
2008-11-02,1653.54,137999.83,270232.3,0.49078,0.49078
2008-11-03,1627.76,137539.48,270232.3,0.49022,0.49022
