日期,指数,市净率,等权市净率,市净率中位数
2007-06-06,12338.18,5.28,6.63,4.96
2007-06-07,12696.01,5.48,6.73,5.21
2007-06-08,12850.69,5.57,6.86,5.27
2007-06-11,13187.71,5.73,6.85,5.4
2007-06-12,13579.72,5.89,6.98,5.47
2007-06-13,13811.48,6.03,7.19,5.67
2007-06-14,13666.28,5.97,7.14,5.65
2007-06-15,13697.16,5.98,7.17,5.71
2007-06-18,14194.55,6.15,7.36,5.85
2007-06-19,14336.4,6.24,7.49,5.94
2007-06-20,14107.23,6.11,7.33,5.75
2007-06-21,14255.61,6.12,7.45,5.73
2007-06-22,13725.72,5.87,7.44,5.38
2007-06-25,13109.26,5.57,7.05,5.06
2007-06-26,13219.41,5.68,7.12,5.15
2007-06-27,13583.7,5.85,7.28,5.24
2007-06-28,12882.18,5.53,6.89,4.99
2007-06-29,12546.45,5.39,6.66,4.77
2007-07-02,12475.16,5.4,6.69,4.85
2007-07-03,12761.06,5.51,6.8,4.94
2007-07-04,12509.14,5.4,6.64,4.82
2007-07-05,11783.58,5.08,6.31,4.58
2007-07-06,12395.35,5.33,6.59,4.8
2007-07-09,12846.41,5.51,6.77,4.91
2007-07-10,12682.04,5.37,6.59,4.78
2007-07-11,12785.67,5.42,6.67,4.83
2007-07-12,12850.74,5.44,6.7,4.83
2007-07-13,12816.42,5.45,6.71,4.8
2007-07-16,12331.19,5.29,6.54,4.68
2007-07-17,12759.98,5.41,6.65,4.78
2007-07-18,12841.51,5.41,6.65,4.78
2007-07-19,12790.94,5.42,6.7,4.79
2007-07-20,13417.96,5.65,6.91,4.96
2007-07-23,14139.27,5.94,7.21,5.17
2007-07-24,14190.97,5.96,7.22,5.17
2007-07-25,14403.08,6.11,7.4,5.35
2007-07-26,14619.74,6.19,7.52,5.47
2007-07-27,14614.1,6.26,7.64,5.48
2007-07-30,15060.86,6.41,7.77,5.6
2007-07-31,15199.56,6.47,7.86,5.64
2007-08-01,14795.2,6.23,7.51,5.36
2007-08-02,15562.14,6.5,7.76,5.52
2007-08-03,16179.64,6.65,7.72,5.62
2007-08-06,16542.82,6.81,7.67,5.67
2007-08-07,16523.27,6.81,7.74,5.67
2007-08-08,16193.72,6.67,7.61,5.56
2007-08-09,16680.38,6.8,7.7,5.63
2007-08-10,16323.44,6.63,7.55,5.47
2007-08-13,16116.11,6.56,7.37,5.53
2007-08-14,16351.9,6.67,7.37,5.7
2007-08-15,16322.52,6.65,7.35,5.66
2007-08-16,16053.15,6.6,7.42,5.69
2007-08-17,15689.0,6.52,7.25,5.68
2007-08-20,16589.8,6.8,7.49,5.86
2007-08-21,16859.97,6.87,7.55,5.86
2007-08-22,17331.99,6.96,7.64,5.95
2007-08-23,17639.23,7.02,7.71,5.92
2007-08-24,17864.68,7.09,7.77,6.0
2007-08-27,17884.84,7.09,7.73,6.04
2007-08-28,17817.93,7.08,7.73,6.11
2007-08-29,17443.19,6.94,7.63,5.91
2007-08-30,17659.26,7.07,7.83,6.13
2007-08-31,17872.11,7.16,7.92,6.2
2007-09-03,18164.04,7.32,8.07,6.29
2007-09-04,18050.78,7.23,7.99,6.22
2007-09-05,18002.0,7.17,8.03,6.33
2007-09-06,18073.76,7.22,8.1,6.4
2007-09-07,17674.1,7.08,7.96,6.22
2007-09-10,17918.48,7.18,8.08,6.39
2007-09-11,17129.39,6.79,7.63,6.0
2007-09-12,17398.41,6.89,7.7,6.1
2007-09-13,17959.52,7.08,7.84,6.17
2007-09-14,18213.71,7.2,7.97,6.29
2007-09-17,18494.38,7.34,8.09,6.38
2007-09-18,18316.42,7.33,8.1,6.42
2007-09-19,18073.34,7.22,8.01,6.32
2007-09-20,18221.75,7.3,8.08,6.43
2007-09-21,18228.57,7.27,8.03,6.32
2007-09-24,18418.48,7.31,8.04,6.42
2007-09-25,18346.45,7.22,7.98,6.25
2007-09-26,17992.32,7.11,7.88,6.21
2007-09-27,18281.08,7.23,7.96,6.27
2007-09-28,18864.55,7.44,8.13,6.4
2007-10-08,19232.35,7.47,8.12,6.39
2007-10-09,19318.17,7.5,8.19,6.44
2007-10-10,19264.04,7.46,8.13,6.4
2007-10-11,19344.16,7.43,8.03,6.36
2007-10-12,19135.2,7.34,7.89,6.15
2007-10-15,19088.66,7.37,8.06,6.15
2007-10-16,19358.44,7.43,7.97,6.24
2007-10-17,19288.29,7.42,8.15,6.24
2007-10-18,18681.35,7.19,7.97,6.17
2007-10-19,18834.8,7.17,7.75,6.16
2007-10-22,18379.41,6.93,7.53,5.88
2007-10-23,18611.16,6.95,7.47,5.81
2007-10-24,18761.9,6.88,7.32,5.67
2007-10-25,18175.32,6.36,7.0,5.23
2007-10-26,18506.52,6.36,6.93,5.21
2007-10-29,18833.66,6.43,7.0,5.18
2007-10-30,19034.57,6.48,7.11,5.31
2007-10-31,19531.16,6.63,7.17,5.52
2007-11-01,19144.62,6.46,7.03,5.41
2007-11-02,18564.34,6.26,6.89,5.3
2007-11-05,18116.88,6.22,6.93,5.34
2007-11-06,18120.57,6.23,6.97,5.39
2007-11-07,18232.96,6.23,6.95,5.32
2007-11-08,17465.46,5.97,6.7,5.11
2007-11-09,17160.12,5.88,6.77,5.06
2007-11-12,17065.77,5.78,6.48,4.96
2007-11-13,16747.89,5.74,6.65,5.01
2007-11-14,17355.55,5.96,6.69,5.12
2007-11-15,17096.9,5.87,6.77,5.1
2007-11-16,16728.26,5.82,6.75,5.1
2007-11-19,16660.67,5.89,6.9,5.27
2007-11-20,16987.48,6.0,6.98,5.34
2007-11-21,16748.19,5.94,6.94,5.33
2007-11-22,15949.36,5.67,6.66,5.14
2007-11-23,16217.51,5.76,6.73,5.17
2007-11-26,16057.19,5.7,6.73,5.17
2007-11-27,15681.01,5.62,6.64,5.1
2007-11-28,15359.16,5.53,6.57,5.04
2007-11-29,15919.28,5.7,6.73,5.17
2007-11-30,15637.66,5.59,6.63,5.06
2007-12-03,15832.98,5.65,6.69,5.14
2007-12-04,16065.17,5.71,6.72,5.17
2007-12-05,16569.81,5.88,6.84,5.3
2007-12-06,16539.14,5.88,6.87,5.31
2007-12-07,16750.42,5.98,6.97,5.38
2007-12-10,17096.51,6.14,7.15,5.58
2007-12-11,17036.9,6.16,7.06,5.6
2007-12-12,16831.57,6.14,7.09,5.71
2007-12-13,16035.19,5.91,7.06,5.55
2007-12-14,16483.5,6.05,7.18,5.64
2007-12-17,16118.97,5.98,7.18,5.69
2007-12-18,16074.11,5.94,7.09,5.57
2007-12-19,16387.01,6.08,7.24,5.72
2007-12-20,16625.41,6.13,7.33,5.83
2007-12-21,16808.68,6.21,7.43,5.92
2007-12-24,17153.93,6.32,7.54,6.05
2007-12-25,17199.04,6.37,7.61,6.1
2007-12-26,17427.77,6.47,7.62,6.26
2007-12-27,17797.22,6.64,7.73,6.3
2007-12-28,17700.62,6.61,7.72,6.29
2008-01-02,17856.15,6.7,7.9,6.43
2008-01-03,17911.3,6.81,8.04,6.6
2008-01-04,18122.41,6.86,8.09,6.58
2008-01-07,18376.96,6.92,8.17,6.6
2008-01-08,18268.13,6.82,8.02,6.38
2008-01-09,18597.61,6.97,8.22,6.58
2008-01-10,18939.28,7.04,8.26,6.55
2008-01-11,19016.59,7.03,8.25,6.56
2008-01-14,19141.13,7.08,8.34,6.68
2008-01-15,19034.02,7.1,8.42,6.75
2008-01-16,18351.99,6.91,8.3,6.68
2008-01-17,17910.39,6.75,8.14,6.54
2008-01-18,18131.38,6.83,8.22,6.67
2008-01-21,17210.93,6.48,8.01,6.31
2008-01-22,15995.85,5.98,7.42,5.79
2008-01-23,16874.32,6.28,7.69,6.01
2008-01-24,17086.6,6.43,7.88,6.17
2008-01-25,17294.01,6.39,7.87,6.13
2008-01-28,16177.83,5.93,7.35,5.62
2008-01-29,16205.94,5.97,7.38,5.72
2008-01-30,16127.71,5.98,7.42,5.75
2008-01-31,15857.71,5.79,7.17,5.58
2008-02-01,15776.87,5.63,6.89,5.32
2008-02-04,17031.67,6.08,7.36,5.73
2008-02-05,16859.64,6.09,7.35,5.78
2008-02-13,16502.44,6.01,7.31,5.75
2008-02-14,16704.94,6.08,7.43,5.86
2008-02-15,16496.23,6.03,7.39,5.78
2008-02-18,16860.55,6.18,7.59,5.96
2008-02-19,17281.6,6.32,7.73,6.1
2008-02-20,16959.2,6.24,7.52,6.07
2008-02-21,16804.26,6.27,7.73,6.09
2008-02-22,16179.52,6.08,7.55,5.91
2008-02-25,15486.67,5.86,7.3,5.75
2008-02-26,15328.42,5.8,7.27,5.73
2008-02-27,15752.41,5.95,7.41,5.86
2008-02-28,15654.46,5.95,7.26,5.9
2008-02-29,15823.88,6.03,7.36,5.94
2008-03-03,16187.51,6.2,7.63,6.13
2008-03-04,15746.23,6.09,7.58,6.07
2008-03-05,15601.21,6.05,7.59,6.12
2008-03-06,15696.13,6.08,7.62,6.14
2008-03-07,15560.85,6.0,7.52,6.04
2008-03-10,14863.05,5.76,7.43,5.83
2008-03-11,14815.72,5.78,7.5,5.93
2008-03-12,14348.46,5.63,7.36,5.72
2008-03-13,13943.16,5.43,7.12,5.53
2008-03-14,13817.65,5.38,7.08,5.52
2008-03-17,13207.78,5.02,6.58,5.12
2008-03-18,12489.02,4.7,6.15,4.76
2008-03-19,13044.2,4.87,6.34,4.95
2008-03-20,13548.61,4.99,6.53,5.11
2008-03-21,13718.96,5.05,6.58,5.1
2008-03-24,13098.24,4.87,6.45,4.98
2008-03-25,13427.29,4.94,6.51,5.05
2008-03-26,13489.09,4.94,6.51,5.08
2008-03-27,13111.41,4.74,6.21,4.86
2008-03-28,13692.85,4.88,6.35,4.97
2008-03-31,13302.14,4.7,6.09,4.8
2008-04-01,12460.62,4.36,5.64,4.4
2008-04-02,12344.24,4.19,5.34,4.18
2008-04-03,12652.91,4.3,5.43,4.27
2008-04-07,13396.61,4.57,5.73,4.5
2008-04-08,13592.64,4.66,5.83,4.57
2008-04-09,13078.81,4.47,5.58,4.36
2008-04-10,13286.68,4.57,5.7,4.42
2008-04-11,13328.11,4.6,5.8,4.52
2008-04-14,12343.61,4.3,5.51,4.24
2008-04-15,12390.79,4.34,5.59,4.34
2008-04-16,12057.28,4.23,5.48,4.23
2008-04-17,11657.08,4.09,5.22,4.08
2008-04-18,11292.04,3.9,4.98,3.82
2008-04-21,11094.33,3.85,4.92,3.82
2008-04-22,11174.77,3.82,4.85,3.77
2008-04-23,11784.15,4.02,5.03,3.94
2008-04-24,12914.76,4.35,5.4,4.3
2008-04-25,13104.95,4.4,5.43,4.29
2008-04-28,12782.5,4.34,5.4,4.26
2008-04-29,12880.88,4.38,5.44,4.29
2008-04-30,13504.89,4.53,5.65,4.41
2008-05-05,13860.78,4.68,5.83,4.57
2008-05-06,13702.56,4.64,5.82,4.55
2008-05-07,12979.19,4.43,5.61,4.35
2008-05-08,13317.53,4.56,5.75,4.47
2008-05-09,13080.37,4.54,5.74,4.44
2008-05-12,13166.1,4.61,5.83,4.58
2008-05-13,13074.23,4.6,5.79,4.56
2008-05-14,13532.34,4.72,5.9,4.69
2008-05-15,13410.15,4.7,5.86,4.67
2008-05-16,13314.38,4.66,5.8,4.57
2008-05-19,13197.59,4.64,5.8,4.58
2008-05-20,12449.81,4.37,5.49,4.3
2008-05-21,12659.82,4.47,5.6,4.39
2008-05-22,12366.19,4.41,5.55,4.31
2008-05-23,12216.39,4.34,5.5,4.3
2008-05-26,11890.17,4.21,5.34,4.1
2008-05-27,11998.37,4.24,5.36,4.15
2008-05-28,12313.66,4.35,5.48,4.32
2008-05-29,11947.14,4.25,5.39,4.21
2008-05-30,12048.24,4.28,5.4,4.24
2008-06-02,12057.25,4.29,5.44,4.27
2008-06-03,11991.58,4.27,5.42,4.24
2008-06-04,11970.48,4.21,5.35,4.17
2008-06-05,11860.27,4.17,5.32,4.16
2008-06-06,11733.97,4.16,5.31,4.17
2008-06-10,10765.91,3.82,4.9,3.82
2008-06-11,10458.08,3.72,4.77,3.69
2008-06-12,10340.14,3.67,4.72,3.7
2008-06-13,9936.73,3.53,4.53,3.53
2008-06-16,9825.27,3.47,4.45,3.49
2008-06-17,9429.5,3.31,4.27,3.36
2008-06-18,9903.14,3.48,4.46,3.49
2008-06-19,9161.56,3.21,4.13,3.23
2008-06-20,9373.69,3.27,4.16,3.23
2008-06-23,9238.86,3.2,4.06,3.1
2008-06-24,9525.66,3.29,4.15,3.17
2008-06-25,9982.19,3.44,4.34,3.34
2008-06-26,9999.66,3.47,4.4,3.42
2008-06-27,9436.21,3.26,4.13,3.16
2008-06-30,9370.78,3.25,4.13,3.15
2008-07-01,9096.97,3.19,4.05,3.08
2008-07-02,9162.14,3.23,4.1,3.16
2008-07-03,9398.17,3.35,4.25,3.32
2008-07-04,9400.72,3.33,4.23,3.29
2008-07-07,9902.98,3.5,4.42,3.47
2008-07-08,9950.27,3.54,4.5,3.51
2008-07-09,10355.37,3.66,4.62,3.63
2008-07-10,10178.61,3.59,4.55,3.56
2008-07-11,10031.38,3.55,4.5,3.51
2008-07-14,10054.27,3.6,4.59,3.59
2008-07-15,9649.02,3.47,4.47,3.5
2008-07-16,9323.38,3.32,4.28,3.34
2008-07-17,9288.37,3.29,4.24,3.27
2008-07-18,9588.4,3.4,4.36,3.37
2008-07-21,9870.99,3.51,4.52,3.47
2008-07-22,9851.29,3.51,4.53,3.49
2008-07-23,9734.72,3.47,4.49,3.46
2008-07-24,10005.99,3.55,4.59,3.57
2008-07-25,9923.16,3.54,4.58,3.57
2008-07-28,9974.14,3.57,4.63,3.61
2008-07-29,9791.87,3.51,4.55,3.52
2008-07-30,9715.79,3.49,4.53,3.5
2008-07-31,9470.33,3.39,4.38,3.4
2008-08-01,9556.91,3.42,4.43,3.42
2008-08-04,9375.69,3.34,4.33,3.38
2008-08-05,9080.22,3.23,4.21,3.28
2008-08-06,9047.14,3.23,4.2,3.26
2008-08-07,9035.29,3.24,4.21,3.29
2008-08-08,8658.78,3.05,3.95,3.06
2008-08-11,8170.15,2.83,3.68,2.79
2008-08-12,8192.8,2.8,3.62,2.74
2008-08-13,8249.64,2.82,3.62,2.74
2008-08-14,8278.65,2.83,3.63,2.75
2008-08-15,8233.41,2.82,3.63,2.75
2008-08-18,7833.09,2.64,3.41,2.52
2008-08-19,7963.57,2.68,3.45,2.57
2008-08-20,8531.15,2.88,3.68,2.76
2008-08-21,8243.03,2.74,3.55,2.64
2008-08-22,8101.68,2.69,3.48,2.59
2008-08-25,8065.45,2.68,3.47,2.61
2008-08-26,7887.37,2.57,3.32,2.47
2008-08-27,7827.16,2.55,3.29,2.48
2008-08-28,7817.05,2.55,3.28,2.47
2008-08-29,8004.24,2.63,3.34,2.55
2008-09-01,7685.24,2.53,3.23,2.48
2008-09-02,7578.36,2.52,3.23,2.5
2008-09-03,7413.55,2.49,3.19,2.48
2008-09-04,7473.6,2.5,3.21,2.51
2008-09-05,7264.2,2.41,3.08,2.36
2008-09-08,7004.0,2.3,2.94,2.23
2008-09-09,7022.18,2.31,2.94,2.25
2008-09-10,7065.47,2.32,2.95,2.26
2008-09-11,6876.25,2.27,2.89,2.21
2008-09-12,6935.07,2.28,2.98,2.22
2008-09-16,6873.61,2.26,2.92,2.19
2008-09-17,6680.06,2.21,2.87,2.15
2008-09-18,6563.07,2.16,2.8,2.07
2008-09-19,7154.0,2.36,3.04,2.27
2008-09-22,7469.07,2.46,3.16,2.36
2008-09-23,7062.08,2.32,2.98,2.18
2008-09-24,7083.45,2.33,3.01,2.23
2008-09-25,7376.84,2.41,3.08,2.3
2008-09-26,7559.27,2.44,3.09,2.28
2008-10-06,7217.32,2.34,2.98,2.18
2008-10-07,7181.28,2.32,2.95,2.19
2008-10-08,6924.49,2.26,2.9,2.12
2008-10-09,6758.22,2.22,2.85,2.11
2008-10-10,6385.35,2.1,2.68,1.97
2008-10-13,6571.59,2.14,2.72,2.0
2008-10-14,6473.12,2.09,2.65,1.95
2008-10-15,6406.35,2.07,2.63,1.93
2008-10-16,6166.56,1.97,2.51,1.79
2008-10-17,6209.51,1.98,2.53,1.82
2008-10-20,6426.29,2.05,2.6,1.89
2008-10-21,6389.19,2.04,2.6,1.89
2008-10-22,6278.04,2.01,2.57,1.85
2008-10-23,6325.31,2.02,2.59,1.85
2008-10-24,6158.95,1.98,2.55,1.84
2008-10-27,5734.81,1.85,2.38,1.68
2008-10-28,5891.12,1.88,2.42,1.73
2008-10-29,5798.67,1.84,2.34,1.68
2008-10-30,5909.66,1.86,2.35,1.68
2008-10-31,5839.33,1.83,2.31,1.65
2008-11-03,5825.0,1.82,2.29,1.64
2008-11-04,5668.81,1.78,2.26,1.62
2008-11-05,5865.78,1.83,2.32,1.67
2008-11-06,5720.55,1.8,2.29,1.64
2008-11-07,5753.1,1.82,2.33,1.67
2008-11-10,6127.12,1.94,2.47,1.81
2008-11-11,6099.77,1.93,2.45,1.78
2008-11-12,6116.67,1.96,2.5,1.84
2008-11-13,6364.03,2.04,2.6,1.94
2008-11-14,6660.41,2.14,2.72,2.04
2008-11-17,6783.03,2.21,2.83,2.15
2008-11-18,6293.3,2.05,2.65,1.97
2008-11-19,6679.94,2.18,2.81,2.11
2008-11-20,6696.83,2.18,2.8,2.11
2008-11-21,6711.35,2.16,2.77,2.06
2008-11-24,6466.19,2.08,2.69,1.97
2008-11-25,6489.0,2.08,2.67,1.99
2008-11-26,6533.87,2.09,2.68,1.97
2008-11-27,6683.24,2.13,2.71,2.01
2008-11-28,6658.51,2.11,2.68,1.98
2008-12-01,6763.97,2.17,2.77,2.09
2008-12-02,6795.81,2.2,2.82,2.13
2008-12-03,7041.07,2.29,2.94,2.24
2008-12-04,7130.93,2.3,2.94,2.21
2008-12-05,7279.15,2.36,3.02,2.29
2008-12-08,7528.63,2.45,3.14,2.4
2008-12-09,7360.99,2.4,3.08,2.33
2008-12-10,7490.29,2.45,3.18,2.41
2008-12-11,7361.49,2.39,3.1,2.34
2008-12-12,7092.71,2.29,2.97,2.22
2008-12-15,7101.42,2.31,3.01,2.27
2008-12-16,7250.32,2.36,3.07,2.3
2008-12-17,7286.87,2.38,3.11,2.34
2008-12-18,7412.47,2.42,3.16,2.4
2008-12-19,7438.83,2.45,3.2,2.44
2008-12-22,7295.12,2.44,3.24,2.5
2008-12-23,6952.91,2.3,3.05,2.31
2008-12-24,6845.6,2.25,2.98,2.25
2008-12-25,6785.04,2.24,2.99,2.25
2008-12-26,6704.25,2.23,2.99,2.24
2008-12-29,6653.2,2.22,2.96,2.21
2008-12-30,6558.16,2.2,2.97,2.21
2008-12-31,6485.51,2.18,2.93,2.18
2009-01-05,6634.88,2.25,3.03,2.29
2009-01-06,6795.34,2.32,3.12,2.37
2009-01-07,6725.82,2.31,3.13,2.39
2009-01-08,6616.98,2.27,3.08,2.34
2009-01-09,6719.88,2.32,3.17,2.41
2009-01-12,6719.91,2.34,3.2,2.45
2009-01-13,6530.81,2.27,3.1,2.35
2009-01-14,6811.87,2.36,3.21,2.45
2009-01-15,6798.53,2.37,3.23,2.48
2009-01-16,6917.48,2.38,3.23,2.47
2009-01-19,6982.59,2.38,3.22,2.47
2009-01-20,7020.51,2.41,3.26,2.52
2009-01-21,6970.81,2.4,3.25,2.49
2009-01-22,7050.88,2.43,3.29,2.57
2009-01-23,7015.24,2.42,3.27,2.52
2009-02-02,7087.61,2.47,3.36,2.6
2009-02-03,7266.41,2.53,3.44,2.67
2009-02-04,7477.63,2.58,3.52,2.71
2009-02-05,7413.42,2.55,3.48,2.65
2009-02-06,7771.9,2.66,3.62,2.77
2009-02-09,8087.69,2.75,3.72,2.85
2009-02-10,8265.56,2.82,3.82,2.97
2009-02-11,8289.21,2.82,3.82,2.96
2009-02-12,8318.8,2.85,3.87,3.0
2009-02-13,8628.75,2.95,4.0,3.09
2009-02-16,8771.04,3.0,4.06,3.15
2009-02-17,8461.16,2.89,3.92,3.03
2009-02-18,8083.5,2.77,3.79,2.91
2009-02-19,8213.9,2.84,3.86,2.97
2009-02-20,8423.77,2.92,3.97,3.09
2009-02-23,8727.7,3.02,4.1,3.17
2009-02-24,8403.02,2.9,3.95,3.09
2009-02-25,8241.66,2.89,3.97,3.14
2009-02-26,7777.9,2.7,3.71,2.9
2009-02-27,7608.22,2.58,3.49,2.67
2009-03-02,7762.72,2.63,3.55,2.74
2009-03-03,7695.62,2.64,3.57,2.78
2009-03-04,8227.69,2.8,3.78,2.94
2009-03-05,8242.28,2.81,3.8,2.99
2009-03-06,8249.89,2.8,3.77,2.98
2009-03-09,7946.8,2.68,3.62,2.86
2009-03-10,8045.66,2.73,3.71,2.92
2009-03-11,7941.51,2.71,3.71,2.92
2009-03-12,7933.51,2.71,3.72,2.93
2009-03-13,7875.74,2.69,3.7,2.89
2009-03-16,8022.69,2.73,3.75,2.93
2009-03-17,8389.87,2.84,3.88,3.03
2009-03-18,8465.96,2.87,3.92,3.06
2009-03-19,8622.47,2.93,3.99,3.13
2009-03-20,8647.51,2.92,3.98,3.09
2009-03-23,8885.75,2.99,4.05,3.13
2009-03-24,8954.84,3.02,4.08,3.17
2009-03-25,8756.25,2.94,4.01,3.11
2009-03-26,8983.87,3.01,4.09,3.16
2009-03-27,8994.15,3.04,4.13,3.23
2009-03-30,8910.42,3.03,4.08,3.26
2009-03-31,8981.95,3.06,4.11,3.28
2009-04-01,9156.01,3.12,4.19,3.35
2009-04-02,9300.92,3.15,4.2,3.36
2009-04-03,9244.66,3.13,4.19,3.34
2009-04-07,9232.26,3.15,4.25,3.36
2009-04-08,8896.97,3.04,4.12,3.28
2009-04-09,9030.31,3.1,4.24,3.34
2009-04-10,9345.44,3.2,4.38,3.43
2009-04-13,9539.8,3.26,4.45,3.47
2009-04-14,9678.18,3.32,4.55,3.56
2009-04-15,9724.58,3.37,4.6,3.63
2009-04-16,9711.36,3.37,4.63,3.63
2009-04-17,9580.06,3.35,4.57,3.57
2009-04-20,9793.64,3.42,4.63,3.69
2009-04-21,9640.9,3.42,4.61,3.64
2009-04-22,9249.08,3.26,4.4,3.47
2009-04-23,9360.84,3.29,4.41,3.48
2009-04-24,9315.21,3.28,4.38,3.48
2009-04-27,9082.22,3.19,4.22,3.36
2009-04-28,9104.3,3.19,4.28,3.4
2009-04-29,9383.21,3.28,4.35,3.48
2009-04-30,9502.52,3.37,4.4,3.54
2009-05-04,9899.67,3.49,4.55,3.65
2009-05-05,9947.81,3.52,4.6,3.69
2009-05-06,10149.07,3.59,4.68,3.73
2009-05-07,10108.94,3.57,4.66,3.73
2009-05-08,10183.06,3.58,4.66,3.71
2009-05-11,9868.79,3.46,4.5,3.56
2009-05-12,10179.15,3.55,4.6,3.68
2009-05-13,10294.37,3.58,4.65,3.72
2009-05-14,10252.15,3.59,4.67,3.75
2009-05-15,10273.23,3.61,4.71,3.8
2009-05-18,10314.04,3.64,4.75,3.81
2009-05-19,10424.36,3.67,4.79,3.88
2009-05-20,10369.14,3.66,4.77,3.85
2009-05-21,10108.86,3.58,4.68,3.76
2009-05-22,10072.63,3.57,4.69,3.76
2009-05-25,10182.16,3.59,4.7,3.76
2009-05-26,10022.3,3.58,4.72,3.78
2009-05-27,10127.92,3.6,4.73,3.81
2009-06-01,10421.35,3.68,4.8,3.85
2009-06-02,10484.33,3.7,4.82,3.84
2009-06-03,10712.31,3.76,4.86,3.87
2009-06-04,10733.72,3.76,4.85,3.84
2009-06-05,10667.11,3.76,4.85,3.82
2009-06-08,10611.75,3.75,4.99,3.83
2009-06-09,10740.09,3.78,5.03,3.86
2009-06-10,10820.74,3.81,5.07,3.91
2009-06-11,10699.91,3.78,5.05,3.92
2009-06-12,10524.13,3.71,4.95,3.82
2009-06-15,10768.96,3.77,5.02,3.88
2009-06-16,10797.2,3.77,5.01,3.88
2009-06-17,11040.49,3.84,5.07,3.92
2009-06-18,11151.63,3.88,5.1,3.94
2009-06-19,11242.29,3.89,5.11,3.95
2009-06-22,11190.71,3.87,5.07,3.92
2009-06-23,11125.66,3.86,5.06,3.92
2009-06-24,11381.64,3.94,5.11,3.95
2009-06-25,11385.88,3.94,5.13,3.98
2009-06-26,11413.17,3.96,5.15,3.98
2009-06-29,11605.51,4.01,5.18,3.97
2009-06-30,11566.61,3.98,5.15,3.94
2009-07-01,11848.75,4.05,5.19,3.95
2009-07-02,11970.72,4.09,5.23,4.03
2009-07-03,12258.79,4.15,5.28,4.06
2009-07-06,12489.93,4.19,5.16,4.07
2009-07-07,12362.44,4.18,5.19,4.08
2009-07-08,12488.58,4.24,5.26,4.15
2009-07-09,12637.94,4.32,5.37,4.23
2009-07-10,12706.01,4.33,5.39,4.2
2009-07-13,12660.55,4.37,5.45,4.25
2009-07-14,12991.06,4.46,5.53,4.33
2009-07-15,13079.26,4.45,5.56,4.31
2009-07-16,13081.89,4.44,5.53,4.34
2009-07-17,13131.97,4.47,5.58,4.36
2009-07-20,13381.22,4.55,5.68,4.44
2009-07-21,13177.21,4.46,5.56,4.32
2009-07-22,13353.21,4.52,5.63,4.4
2009-07-23,13521.65,4.57,5.65,4.43
2009-07-24,13531.72,4.54,5.63,4.43
2009-07-27,13743.4,4.62,5.73,4.48
2009-07-28,13836.66,4.66,5.78,4.53
2009-07-29,13070.6,4.39,5.45,4.32
2009-07-30,13272.53,4.44,5.47,4.34
2009-07-31,13670.72,4.56,5.62,4.48
2009-08-03,13856.99,4.64,5.71,4.55
2009-08-04,13904.55,4.66,5.75,4.59
2009-08-05,13782.94,4.65,5.77,4.59
2009-08-06,13495.97,4.57,5.7,4.48
2009-08-07,12975.26,4.41,5.56,4.36
2009-08-10,12973.65,4.42,5.58,4.42
2009-08-11,13137.11,4.46,5.61,4.46
2009-08-12,12591.66,4.26,5.36,4.3
2009-08-13,12802.91,4.29,5.36,4.29
2009-08-14,12499.75,4.14,5.12,4.08
2009-08-17,11668.8,3.85,4.89,3.81
2009-08-18,11773.3,4.02,4.95,3.9
2009-08-19,11209.93,3.83,4.71,3.7
2009-08-20,11648.35,3.99,4.88,3.85
2009-08-21,11892.02,4.06,5.02,3.93
2009-08-24,12075.8,4.11,5.12,4.05
2009-08-25,11688.17,4.01,5.02,3.97
2009-08-26,11995.03,4.13,5.18,4.06
2009-08-27,11897.74,4.19,5.23,4.1
2009-08-28,11450.08,4.05,5.07,3.97
2009-08-31,10585.09,3.76,4.74,3.69
2009-09-01,10614.28,3.75,4.69,3.68
2009-09-02,10738.95,3.78,4.7,3.74
2009-09-03,11404.05,3.98,4.92,3.9
2009-09-04,11519.68,4.03,4.99,3.94
2009-09-07,11635.45,4.07,5.05,3.96
2009-09-08,11923.34,4.16,5.13,4.06
2009-09-09,12047.22,4.2,5.18,4.07
2009-09-10,11887.02,4.15,5.14,4.09
2009-09-11,12096.26,4.23,5.24,4.15
2009-09-14,12385.06,4.34,5.38,4.24
2009-09-15,12438.24,4.36,5.43,4.26
2009-09-16,12294.88,4.35,5.44,4.25
2009-09-17,12473.61,4.43,5.57,4.35
2009-09-18,11977.4,4.29,5.41,4.21
2009-09-21,12045.21,4.34,5.47,4.3
2009-09-22,11813.46,4.25,5.35,4.23
2009-09-23,11462.33,4.13,5.2,4.11
2009-09-24,11475.88,4.11,5.18,4.06
2009-09-25,11384.16,4.09,5.14,4.01
2009-09-28,11086.71,3.98,5.0,3.92
2009-09-29,11069.28,3.93,4.88,3.83
2009-09-30,11206.85,3.98,4.93,3.85
2009-10-09,11801.23,4.18,5.16,4.03
2009-10-12,11743.89,4.19,5.19,4.08
2009-10-13,11874.9,4.25,5.27,4.14
2009-10-14,11975.91,4.27,5.32,4.17
2009-10-15,12010.18,4.28,5.33,4.14
2009-10-16,12033.37,4.3,5.36,4.18
2009-10-19,12483.27,4.41,5.49,4.29
2009-10-20,12676.24,4.48,5.56,4.34
2009-10-21,12692.72,4.45,5.53,4.34
